"round","i","name","score","double","uid"
1,1,"Doris",100,FALSE,6001
1,2,"Harvey",100,FALSE,6001
1,2,"Doris",100,FALSE,6001
1,3,"Doris",200,FALSE,6001
1,4,"Mike",300,FALSE,6001
1,5,"Mike",-200,FALSE,6001
1,6,"Doris",500,FALSE,6001
1,7,"Mike",-100,FALSE,6001
1,8,"Mike",200,FALSE,6001
1,9,"Harvey",100,FALSE,6001
1,10,"Doris",200,FALSE,6001
1,11,"Mike",100,FALSE,6001
1,12,"Mike",500,TRUE,6001
1,13,"Harvey",500,FALSE,6001
1,14,"Doris",300,FALSE,6001
1,15,"Mike",400,FALSE,6001
1,16,"Mike",500,FALSE,6001
1,17,"Harvey",200,FALSE,6001
1,18,"Harvey",100,FALSE,6001
1,19,"Mike",200,FALSE,6001
1,20,"Harvey",300,FALSE,6001
1,21,"Mike",100,FALSE,6001
1,22,"Mike",400,FALSE,6001
1,23,"Doris",500,FALSE,6001
1,24,"Doris",300,FALSE,6001
1,25,"Mike",400,FALSE,6001
1,26,"Mike",-500,FALSE,6001
1,26,"Harvey",500,FALSE,6001
1,26,"Doris",-500,FALSE,6001
1,27,"Harvey",200,FALSE,6001
1,28,"Mike",300,FALSE,6001
1,29,"Harvey",400,FALSE,6001
1,30,"Harvey",500,FALSE,6001
2,31,"Mike",200,FALSE,6001
2,32,"Mike",200,FALSE,6001
2,33,"Doris",400,FALSE,6001
2,34,"Doris",400,FALSE,6001
2,35,"Mike",600,FALSE,6001
2,36,"Mike",800,FALSE,6001
2,37,"Doris",1000,FALSE,6001
2,38,"Doris",600,FALSE,6001
2,39,"Doris",800,FALSE,6001
2,40,"Doris",1000,FALSE,6001
2,41,"Harvey",200,FALSE,6001
2,42,"Mike",400,FALSE,6001
2,43,"Mike",600,FALSE,6001
2,44,"Harvey",800,FALSE,6001
2,45,"Harvey",1500,TRUE,6001
2,46,"Mike",200,FALSE,6001
2,47,"Harvey",400,FALSE,6001
2,48,"Harvey",600,FALSE,6001
2,49,"Doris",800,FALSE,6001
2,50,"Mike",1000,FALSE,6001
2,50,"Harvey",-1000,FALSE,6001
2,51,"Doris",600,FALSE,6001
2,52,"Doris",200,FALSE,6001
2,53,"Doris",400,FALSE,6001
2,54,"Doris",800,FALSE,6001
2,55,"Mike",1000,FALSE,6001
2,56,"Mike",400,FALSE,6001
2,57,"Mike",2000,TRUE,6001
2,58,"Mike",800,FALSE,6001
2,59,"Mike",1000,FALSE,6001
2,60,"Mike",200,FALSE,6001
3,61,"Mike",5500,FALSE,6001
3,61,"Harvey",-5300,FALSE,6001
3,61,"Doris",-2101,FALSE,6001
1,1,"Barbara",100,FALSE,6002
1,2,"Dennis",100,FALSE,6002
1,3,"Dennis",200,FALSE,6002
1,4,"Dennis",500,TRUE,6002
1,5,"Steve",400,FALSE,6002
1,6,"Steve",500,FALSE,6002
1,6,"Barbara",300,FALSE,6002
1,7,"Dennis",100,FALSE,6002
1,8,"Barbara",-200,FALSE,6002
1,9,"Barbara",-200,FALSE,6002
1,10,"Steve",300,FALSE,6002
1,11,"Steve",300,FALSE,6002
1,12,"Barbara",400,FALSE,6002
1,13,"Barbara",400,FALSE,6002
1,14,"Barbara",100,FALSE,6002
1,15,"Steve",200,FALSE,6002
1,16,"Dennis",500,FALSE,6002
1,17,"Dennis",100,FALSE,6002
1,18,"Dennis",200,FALSE,6002
1,19,"Barbara",300,FALSE,6002
1,20,"Dennis",300,FALSE,6002
1,21,"Barbara",400,FALSE,6002
1,22,"Barbara",500,FALSE,6002
1,23,"Steve",500,FALSE,6002
1,24,"Dennis",-400,FALSE,6002
1,24,"Barbara",400,FALSE,6002
1,25,"Barbara",500,FALSE,6002
1,26,"Barbara",100,FALSE,6002
1,27,"Steve",200,FALSE,6002
1,28,"Dennis",-300,FALSE,6002
1,29,"Dennis",400,FALSE,6002
1,30,"Dennis",500,FALSE,6002
2,31,"Dennis",200,FALSE,6002
2,32,"Dennis",400,FALSE,6002
2,33,"Barbara",200,FALSE,6002
2,34,"Steve",600,FALSE,6002
2,35,"Steve",200,FALSE,6002
2,36,"Barbara",400,FALSE,6002
2,37,"Steve",600,FALSE,6002
2,38,"Barbara",800,FALSE,6002
2,39,"Steve",1000,FALSE,6002
2,40,"Steve",-2000,TRUE,6002
2,41,"Barbara",1000,FALSE,6002
2,42,"Barbara",400,FALSE,6002
2,44,"Dennis",800,FALSE,6002
2,46,"Steve",200,FALSE,6002
2,47,"Steve",400,FALSE,6002
2,48,"Steve",600,FALSE,6002
2,49,"Steve",800,FALSE,6002
2,50,"Dennis",-1000,FALSE,6002
2,51,"Steve",200,FALSE,6002
2,52,"Steve",2000,TRUE,6002
2,53,"Steve",600,FALSE,6002
2,54,"Steve",-800,FALSE,6002
2,54,"Dennis",-800,FALSE,6002
2,54,"Barbara",-800,FALSE,6002
2,55,"Dennis",-1000,FALSE,6002
2,55,"Barbara",-1000,FALSE,6002
2,56,"Steve",200,FALSE,6002
3,59,"Steve",-1201,FALSE,6002
3,59,"Dennis",-799,FALSE,6002
3,59,"Barbara",-4000,FALSE,6002
1,1,"Ian",200,FALSE,6003
1,2,"Leslie",400,FALSE,6003
1,3,"Leslie",600,FALSE,6003
1,4,"Leslie",800,FALSE,6003
1,5,"Tommy",1000,FALSE,6003
1,6,"Leslie",200,FALSE,6003
1,7,"Tommy",400,FALSE,6003
1,8,"Tommy",1400,TRUE,6003
1,9,"Ian",800,FALSE,6003
1,9,"Leslie",-800,FALSE,6003
1,11,"Leslie",200,FALSE,6003
1,12,"Ian",-400,FALSE,6003
1,13,"Leslie",600,FALSE,6003
1,14,"Tommy",800,FALSE,6003
1,15,"Tommy",1000,FALSE,6003
1,16,"Ian",200,FALSE,6003
1,17,"Tommy",400,FALSE,6003
1,19,"Leslie",800,FALSE,6003
1,20,"Ian",1000,FALSE,6003
1,20,"Tommy",-1000,FALSE,6003
1,21,"Ian",200,FALSE,6003
1,22,"Tommy",400,FALSE,6003
1,23,"Leslie",600,FALSE,6003
1,24,"Tommy",800,FALSE,6003
1,25,"Ian",1000,FALSE,6003
1,26,"Ian",200,FALSE,6003
1,27,"Leslie",1000,FALSE,6003
1,28,"Tommy",400,FALSE,6003
1,29,"Leslie",600,FALSE,6003
1,30,"Leslie",800,FALSE,6003
2,31,"Leslie",400,FALSE,6003
2,32,"Tommy",400,FALSE,6003
2,33,"Ian",800,FALSE,6003
2,34,"Ian",3000,TRUE,6003
2,35,"Tommy",1200,FALSE,6003
2,36,"Leslie",1600,FALSE,6003
2,37,"Leslie",1200,FALSE,6003
2,38,"Tommy",1600,FALSE,6003
2,39,"Tommy",2000,FALSE,6003
2,40,"Ian",2000,FALSE,6003
2,41,"Ian",400,FALSE,6003
2,42,"Ian",800,FALSE,6003
2,43,"Ian",1200,FALSE,6003
2,43,"Tommy",-1200,FALSE,6003
2,44,"Ian",-4000,TRUE,6003
2,45,"Tommy",-2000,FALSE,6003
2,46,"Tommy",400,FALSE,6003
2,47,"Tommy",800,FALSE,6003
2,48,"Leslie",1200,FALSE,6003
2,49,"Tommy",400,FALSE,6003
2,50,"Tommy",800,FALSE,6003
2,51,"Leslie",1600,FALSE,6003
2,53,"Tommy",1600,FALSE,6003
2,54,"Ian",2000,FALSE,6003
2,55,"Leslie",2000,FALSE,6003
2,56,"Tommy",400,FALSE,6003
2,57,"Leslie",-2000,FALSE,6003
2,58,"Ian",1600,FALSE,6003
2,60,"Leslie",800,FALSE,6003
3,61,"Ian",-11000,FALSE,6003
3,61,"Leslie",-12001,FALSE,6003
3,61,"Tommy",-11999,FALSE,6003
1,1,"Michelle",200,FALSE,6004
1,1,"Andy",200,FALSE,6004
1,3,"Mirza",600,FALSE,6004
1,4,"Mirza",200,FALSE,6004
1,5,"Michelle",400,FALSE,6004
1,6,"Michelle",800,FALSE,6004
1,7,"Michelle",1000,FALSE,6004
1,8,"Michelle",600,FALSE,6004
1,9,"Andy",800,FALSE,6004
1,10,"Michelle",-1000,FALSE,6004
1,10,"Mirza",-600,FALSE,6004
1,10,"Andy",-1000,FALSE,6004
1,11,"Andy",200,FALSE,6004
1,13,"Andy",600,FALSE,6004
1,14,"Andy",-600,TRUE,6004
1,15,"Mirza",1000,FALSE,6004
1,16,"Mirza",200,FALSE,6004
1,17,"Mirza",-400,FALSE,6004
1,18,"Michelle",600,FALSE,6004
1,19,"Mirza",800,FALSE,6004
1,20,"Mirza",1000,FALSE,6004
1,21,"Andy",-200,FALSE,6004
1,22,"Michelle",400,FALSE,6004
1,24,"Mirza",800,FALSE,6004
1,25,"Mirza",1000,FALSE,6004
1,25,"Andy",1000,FALSE,6004
1,26,"Michelle",-200,FALSE,6004
1,26,"Mirza",200,FALSE,6004
1,27,"Mirza",400,FALSE,6004
2,31,"Michelle",400,FALSE,6004
2,32,"Mirza",800,FALSE,6004
2,33,"Andy",-800,FALSE,6004
2,35,"Mirza",2000,FALSE,6004
2,36,"Mirza",400,FALSE,6004
2,37,"Michelle",800,FALSE,6004
2,39,"Michelle",2000,TRUE,6004
2,40,"Mirza",2000,FALSE,6004
2,41,"Mirza",400,FALSE,6004
2,42,"Mirza",800,FALSE,6004
2,45,"Mirza",2000,FALSE,6004
2,46,"Mirza",400,FALSE,6004
2,47,"Michelle",-800,FALSE,6004
2,47,"Mirza",800,FALSE,6004
2,48,"Michelle",1200,FALSE,6004
2,49,"Mirza",1600,FALSE,6004
2,51,"Mirza",400,FALSE,6004
2,52,"Mirza",800,FALSE,6004
2,53,"Mirza",-1200,FALSE,6004
2,54,"Mirza",1600,FALSE,6004
2,54,"Andy",1600,FALSE,6004
2,55,"Mirza",2000,FALSE,6004
2,56,"Mirza",400,FALSE,6004
2,57,"Mirza",800,FALSE,6004
2,58,"Andy",-1200,FALSE,6004
2,59,"Andy",2000,TRUE,6004
3,61,"Michelle",-6399,FALSE,6004
3,61,"Mirza",7000,FALSE,6004
1,1,"David",200,FALSE,6005
1,2,"John",600,FALSE,6005
1,3,"Mirza",200,FALSE,6005
1,4,"Mirza",400,FALSE,6005
1,5,"Mirza",1000,TRUE,6005
1,6,"Mirza",800,FALSE,6005
1,7,"David",1000,FALSE,6005
1,8,"John",400,FALSE,6005
1,9,"Mirza",200,FALSE,6005
1,10,"Mirza",400,FALSE,6005
1,11,"John",600,FALSE,6005
1,12,"John",400,FALSE,6005
1,13,"Mirza",-600,FALSE,6005
1,13,"John",-600,FALSE,6005
1,15,"David",-1000,FALSE,6005
1,16,"Mirza",200,FALSE,6005
1,17,"Mirza",-400,FALSE,6005
1,17,"David",400,FALSE,6005
1,18,"Mirza",800,FALSE,6005
1,19,"David",1000,FALSE,6005
1,20,"John",600,FALSE,6005
1,21,"David",200,FALSE,6005
1,22,"Mirza",800,FALSE,6005
1,23,"Mirza",1000,FALSE,6005
1,24,"John",200,FALSE,6005
1,25,"Mirza",400,FALSE,6005
1,26,"Mirza",-600,FALSE,6005
1,26,"David",-600,FALSE,6005
1,27,"Mirza",800,FALSE,6005
1,28,"David",1000,FALSE,6005
1,29,"David",800,FALSE,6005
1,30,"David",1000,FALSE,6005
2,31,"John",400,FALSE,6005
2,32,"Mirza",800,FALSE,6005
2,33,"Mirza",-2000,TRUE,6005
2,34,"Mirza",1600,FALSE,6005
2,35,"David",2000,FALSE,6005
2,36,"John",1200,FALSE,6005
2,37,"John",800,FALSE,6005
2,38,"John",1600,FALSE,6005
2,39,"Mirza",2000,FALSE,6005
2,40,"Mirza",400,FALSE,6005
2,41,"John",400,FALSE,6005
2,42,"Mirza",800,FALSE,6005
2,43,"John",1200,FALSE,6005
2,44,"Mirza",1600,FALSE,6005
2,45,"Mirza",2000,FALSE,6005
2,46,"John",400,FALSE,6005
2,47,"Mirza",800,FALSE,6005
2,48,"David",1200,FALSE,6005
2,49,"John",-1600,FALSE,6005
2,50,"David",2000,FALSE,6005
2,51,"David",2400,TRUE,6005
2,52,"David",1600,FALSE,6005
2,53,"Mirza",-2000,FALSE,6005
2,53,"David",2000,FALSE,6005
2,54,"David",800,FALSE,6005
2,55,"David",400,FALSE,6005
2,56,"David",400,FALSE,6005
2,57,"John",800,FALSE,6005
2,58,"John",1200,FALSE,6005
2,59,"Mirza",1600,FALSE,6005
3,61,"Mirza",12000,FALSE,6005
3,61,"David",14800,FALSE,6005
3,61,"John",-8300,FALSE,6005
1,1,"Richard",100,FALSE,6006
1,2,"Kathrine",200,FALSE,6006
1,3,"Richard",300,FALSE,6006
1,4,"Richard",400,FALSE,6006
1,5,"Richard",-800,TRUE,6006
1,6,"Bob",100,FALSE,6006
1,7,"Richard",200,FALSE,6006
1,8,"Richard",300,FALSE,6006
1,9,"Bob",400,FALSE,6006
1,10,"Richard",500,FALSE,6006
1,11,"Kathrine",100,FALSE,6006
1,12,"Kathrine",200,FALSE,6006
1,13,"Richard",300,FALSE,6006
1,14,"Richard",400,FALSE,6006
1,15,"Richard",500,FALSE,6006
1,16,"Richard",100,FALSE,6006
1,17,"Richard",200,FALSE,6006
1,18,"Richard",300,FALSE,6006
1,19,"Richard",400,FALSE,6006
1,20,"Bob",-500,FALSE,6006
1,20,"Kathrine",500,FALSE,6006
1,21,"Kathrine",100,FALSE,6006
1,22,"Bob",200,FALSE,6006
1,23,"Bob",300,FALSE,6006
1,24,"Kathrine",400,FALSE,6006
1,25,"Richard",500,FALSE,6006
1,26,"Kathrine",100,FALSE,6006
1,27,"Kathrine",200,FALSE,6006
1,28,"Bob",-300,FALSE,6006
1,28,"Kathrine",300,FALSE,6006
1,30,"Richard",500,FALSE,6006
2,31,"Kathrine",200,FALSE,6006
2,32,"Bob",200,FALSE,6006
2,33,"Richard",400,FALSE,6006
2,34,"Richard",600,FALSE,6006
2,35,"Richard",800,FALSE,6006
2,36,"Bob",1000,FALSE,6006
2,37,"Richard",200,FALSE,6006
2,38,"Richard",400,FALSE,6006
2,39,"Kathrine",600,FALSE,6006
2,40,"Bob",400,FALSE,6006
2,41,"Richard",800,FALSE,6006
2,43,"Richard",600,FALSE,6006
2,44,"Richard",2000,TRUE,6006
2,45,"Richard",1000,FALSE,6006
2,46,"Bob",200,FALSE,6006
2,47,"Bob",400,FALSE,6006
2,48,"Richard",600,FALSE,6006
2,49,"Richard",800,FALSE,6006
2,50,"Richard",1000,FALSE,6006
2,50,"Bob",-1000,FALSE,6006
2,51,"Bob",200,FALSE,6006
2,52,"Kathrine",400,FALSE,6006
2,53,"Richard",600,FALSE,6006
2,54,"Richard",-200,FALSE,6006
2,54,"Kathrine",200,FALSE,6006
2,55,"Kathrine",-3000,TRUE,6006
2,56,"Richard",-1000,FALSE,6006
2,57,"Bob",400,FALSE,6006
2,58,"Bob",600,FALSE,6006
2,59,"Bob",800,FALSE,6006
2,60,"Bob",1000,FALSE,6006
3,61,"Richard",2200,FALSE,6006
3,61,"Bob",3000,FALSE,6006
3,61,"Kathrine",499,FALSE,6006
1,1,"David",1000,TRUE,6007
1,2,"David",800,FALSE,6007
1,3,"Tracey",1000,FALSE,6007
1,4,"Tracey",200,FALSE,6007
1,5,"Catherine",400,FALSE,6007
1,6,"David",600,FALSE,6007
1,9,"Tracey",400,FALSE,6007
1,10,"Tracey",200,FALSE,6007
1,11,"Tracey",200,FALSE,6007
1,12,"David",400,FALSE,6007
1,13,"Tracey",600,FALSE,6007
1,14,"Catherine",800,FALSE,6007
1,15,"David",-1000,FALSE,6007
1,15,"Catherine",1000,FALSE,6007
1,16,"Tracey",200,FALSE,6007
1,17,"Tracey",400,FALSE,6007
1,18,"David",-600,FALSE,6007
1,18,"Catherine",600,FALSE,6007
1,19,"David",800,FALSE,6007
1,20,"David",600,FALSE,6007
1,21,"Tracey",800,FALSE,6007
1,22,"Catherine",1000,FALSE,6007
1,23,"Tracey",400,FALSE,6007
1,24,"David",200,FALSE,6007
1,25,"David",800,FALSE,6007
1,26,"David",600,FALSE,6007
1,27,"David",-1000,FALSE,6007
1,29,"David",200,FALSE,6007
1,30,"David",-1000,FALSE,6007
1,30,"Catherine",1000,FALSE,6007
2,31,"Tracey",1200,FALSE,6007
2,32,"David",400,FALSE,6007
2,33,"Catherine",800,FALSE,6007
2,34,"Tracey",1600,FALSE,6007
2,35,"David",2000,FALSE,6007
2,36,"David",1200,FALSE,6007
2,37,"Catherine",1600,FALSE,6007
2,38,"David",400,FALSE,6007
2,39,"Catherine",2000,FALSE,6007
2,40,"Catherine",800,FALSE,6007
2,41,"Catherine",1200,FALSE,6007
2,42,"Tracey",1600,FALSE,6007
2,43,"Tracey",-2000,TRUE,6007
2,44,"David",400,FALSE,6007
2,45,"David",800,FALSE,6007
2,46,"David",-400,FALSE,6007
2,46,"Catherine",400,FALSE,6007
2,47,"David",800,FALSE,6007
2,48,"David",-1200,FALSE,6007
2,48,"Tracey",1200,FALSE,6007
2,49,"Tracey",1600,FALSE,6007
2,50,"Tracey",2000,FALSE,6007
2,51,"Catherine",400,FALSE,6007
2,52,"David",800,FALSE,6007
2,53,"Catherine",1200,FALSE,6007
2,54,"Catherine",3000,TRUE,6007
2,55,"David",-2000,FALSE,6007
2,55,"Catherine",2000,FALSE,6007
2,56,"Catherine",400,FALSE,6007
2,57,"Catherine",800,FALSE,6007
2,60,"David",2000,FALSE,6007
2,60,"Catherine",-2000,FALSE,6007
3,61,"David",7598,FALSE,6007
3,61,"Catherine",5801,FALSE,6007
1,1,"Elizabeth",100,FALSE,6008
1,2,"Stuart",200,FALSE,6008
1,3,"Stuart",-100,FALSE,6008
1,3,"Elizabeth",300,FALSE,6008
1,4,"John",400,FALSE,6008
1,5,"John",100,FALSE,6008
1,7,"Stuart",500,FALSE,6008
1,8,"John",100,FALSE,6008
1,9,"John",200,FALSE,6008
1,10,"John",500,TRUE,6008
1,11,"John",400,FALSE,6008
1,12,"Stuart",500,FALSE,6008
1,13,"John",300,FALSE,6008
1,14,"John",400,FALSE,6008
1,15,"John",500,FALSE,6008
1,16,"Elizabeth",100,FALSE,6008
1,17,"John",100,FALSE,6008
1,18,"John",200,FALSE,6008
1,19,"John",300,FALSE,6008
1,20,"John",400,FALSE,6008
1,21,"John",500,FALSE,6008
1,22,"John",100,FALSE,6008
1,23,"John",200,FALSE,6008
1,24,"John",300,FALSE,6008
1,25,"Stuart",-400,FALSE,6008
1,25,"John",400,FALSE,6008
1,27,"John",200,FALSE,6008
1,28,"John",300,FALSE,6008
1,28,"Elizabeth",-300,FALSE,6008
1,29,"Stuart",-400,FALSE,6008
1,29,"John",400,FALSE,6008
2,31,"Elizabeth",200,FALSE,6008
2,32,"Stuart",400,FALSE,6008
2,33,"John",600,FALSE,6008
2,34,"Stuart",800,FALSE,6008
2,35,"John",-1000,FALSE,6008
2,35,"Elizabeth",1000,FALSE,6008
2,36,"John",200,FALSE,6008
2,37,"John",400,FALSE,6008
2,38,"Stuart",-600,FALSE,6008
2,38,"John",600,FALSE,6008
2,39,"Elizabeth",800,FALSE,6008
2,40,"Elizabeth",-1200,TRUE,6008
2,41,"Elizabeth",200,FALSE,6008
2,42,"Stuart",400,FALSE,6008
2,43,"Elizabeth",600,FALSE,6008
2,44,"Elizabeth",800,FALSE,6008
2,45,"Stuart",1000,FALSE,6008
2,46,"John",1000,FALSE,6008
2,47,"Elizabeth",200,FALSE,6008
2,48,"John",400,FALSE,6008
2,49,"Elizabeth",600,FALSE,6008
2,50,"Stuart",800,FALSE,6008
2,51,"Stuart",2500,TRUE,6008
2,52,"Stuart",800,FALSE,6008
2,53,"Stuart",-1000,FALSE,6008
2,54,"Elizabeth",400,FALSE,6008
2,55,"John",200,FALSE,6008
2,56,"Elizabeth",200,FALSE,6008
2,57,"Elizabeth",400,FALSE,6008
2,58,"Stuart",-600,FALSE,6008
2,58,"Elizabeth",600,FALSE,6008
3,59,"Stuart",4799,FALSE,6008
3,59,"John",3700,FALSE,6008
3,59,"Elizabeth",4801,FALSE,6008
1,1,"Rebecca",200,FALSE,6009
1,2,"Rebecca",200,FALSE,6009
1,3,"Jason",400,FALSE,6009
1,4,"Catherine",600,FALSE,6009
1,5,"Rebecca",800,FALSE,6009
1,7,"Rebecca",200,FALSE,6009
1,8,"Rebecca",400,FALSE,6009
1,9,"Rebecca",600,FALSE,6009
1,10,"Rebecca",800,FALSE,6009
1,11,"Jason",1000,FALSE,6009
1,12,"Rebecca",200,FALSE,6009
1,13,"Catherine",400,FALSE,6009
1,14,"Catherine",400,FALSE,6009
1,15,"Rebecca",600,FALSE,6009
1,16,"Catherine",600,FALSE,6009
1,17,"Rebecca",800,FALSE,6009
1,19,"Rebecca",200,FALSE,6009
1,20,"Rebecca",400,FALSE,6009
1,21,"Rebecca",600,FALSE,6009
1,22,"Catherine",800,FALSE,6009
1,23,"Rebecca",1000,FALSE,6009
1,24,"Rebecca",800,FALSE,6009
1,25,"Rebecca",1000,FALSE,6009
1,26,"Jason",200,FALSE,6009
1,27,"Jason",400,FALSE,6009
1,28,"Catherine",600,FALSE,6009
1,29,"Catherine",800,FALSE,6009
1,30,"Catherine",4200,TRUE,6009
2,31,"Jason",400,FALSE,6009
2,32,"Catherine",800,FALSE,6009
2,33,"Catherine",400,FALSE,6009
2,33,"Jason",-400,FALSE,6009
2,34,"Catherine",800,FALSE,6009
2,35,"Jason",1200,FALSE,6009
2,36,"Jason",-2000,TRUE,6009
2,37,"Rebecca",400,FALSE,6009
2,38,"Jason",800,FALSE,6009
2,40,"Jason",1600,FALSE,6009
2,42,"Catherine",400,FALSE,6009
2,43,"Catherine",2000,FALSE,6009
2,44,"Rebecca",400,FALSE,6009
2,45,"Jason",800,FALSE,6009
2,46,"Jason",-1000,TRUE,6009
2,47,"Rebecca",1200,FALSE,6009
2,49,"Catherine",2000,FALSE,6009
2,51,"Rebecca",400,FALSE,6009
2,52,"Catherine",800,FALSE,6009
2,53,"Jason",1200,FALSE,6009
2,54,"Catherine",1600,FALSE,6009
2,55,"Jason",2000,FALSE,6009
2,57,"Catherine",1600,FALSE,6009
2,57,"Rebecca",-1600,FALSE,6009
2,58,"Rebecca",2000,FALSE,6009
2,59,"Jason",-1600,FALSE,6009
2,60,"Jason",2000,FALSE,6009
3,61,"Catherine",4401,FALSE,6009
3,61,"Rebecca",7201,FALSE,6009
1,1,"Jean",100,FALSE,6010
1,2,"Jean",100,FALSE,6010
1,3,"Jean",200,FALSE,6010
1,4,"Willie",300,FALSE,6010
1,5,"Jean",400,FALSE,6010
1,6,"Jean",500,FALSE,6010
1,7,"John",100,FALSE,6010
1,8,"John",200,FALSE,6010
1,9,"Willie",300,FALSE,6010
1,10,"John",-200,FALSE,6010
1,12,"John",-100,FALSE,6010
1,13,"Willie",200,FALSE,6010
1,14,"John",300,FALSE,6010
1,15,"Jean",400,FALSE,6010
1,16,"Willie",500,FALSE,6010
1,17,"John",100,FALSE,6010
1,18,"Willie",200,FALSE,6010
1,19,"John",-100,FALSE,6010
1,19,"Willie",100,FALSE,6010
1,20,"John",200,FALSE,6010
1,20,"Jean",-200,FALSE,6010
1,21,"John",300,FALSE,6010
1,22,"Jean",-400,FALSE,6010
1,23,"Jean",500,FALSE,6010
1,24,"John",300,FALSE,6010
1,25,"John",400,FALSE,6010
1,28,"John",-1000,TRUE,6010
2,29,"Jean",-200,FALSE,6010
2,29,"Willie",200,FALSE,6010
2,30,"Willie",400,FALSE,6010
2,31,"Willie",600,FALSE,6010
2,32,"John",-200,FALSE,6010
2,32,"Willie",800,FALSE,6010
2,33,"John",400,FALSE,6010
2,34,"John",200,FALSE,6010
2,35,"Willie",400,FALSE,6010
2,36,"John",600,FALSE,6010
2,38,"John",-1000,FALSE,6010
2,38,"Willie",-1000,FALSE,6010
2,39,"Willie",200,FALSE,6010
2,40,"John",400,FALSE,6010
2,41,"Jean",600,FALSE,6010
2,42,"Willie",200,FALSE,6010
2,43,"Jean",400,FALSE,6010
2,45,"Jean",800,FALSE,6010
2,46,"Willie",1000,FALSE,6010
2,47,"John",800,FALSE,6010
2,48,"John",1000,FALSE,6010
2,49,"John",200,FALSE,6010
2,50,"John",1600,TRUE,6010
2,51,"Jean",600,FALSE,6010
2,52,"Jean",-800,FALSE,6010
2,52,"Willie",-800,FALSE,6010
2,53,"John",-200,FALSE,6010
2,53,"Jean",200,FALSE,6010
2,54,"Willie",400,FALSE,6010
3,56,"John",3701,FALSE,6010
3,56,"Jean",3000,FALSE,6010
3,56,"Willie",-2200,FALSE,6010
1,2,"Maureen",200,FALSE,6011
1,3,"Tony",100,FALSE,6011
1,4,"Bob",300,FALSE,6011
1,5,"Tony",400,FALSE,6011
1,7,"Tony",200,FALSE,6011
1,9,"Bob",400,FALSE,6011
1,10,"Bob",100,FALSE,6011
1,11,"Tony",200,FALSE,6011
1,12,"Tony",300,TRUE,6011
1,13,"Tony",100,FALSE,6011
1,14,"Tony",200,FALSE,6011
1,15,"Maureen",300,FALSE,6011
1,16,"Bob",400,FALSE,6011
1,17,"Bob",300,FALSE,6011
1,18,"Bob",400,FALSE,6011
1,19,"Bob",500,FALSE,6011
1,20,"Tony",500,FALSE,6011
1,21,"Bob",100,FALSE,6011
1,22,"Bob",-200,FALSE,6011
1,22,"Tony",200,FALSE,6011
1,23,"Bob",-300,FALSE,6011
1,23,"Maureen",300,FALSE,6011
1,24,"Bob",-400,FALSE,6011
1,25,"Tony",100,FALSE,6011
1,26,"Bob",200,FALSE,6011
1,27,"Bob",300,FALSE,6011
1,28,"Maureen",400,FALSE,6011
1,29,"Bob",-500,FALSE,6011
1,30,"Bob",500,FALSE,6011
2,31,"Tony",200,FALSE,6011
2,32,"Bob",200,FALSE,6011
2,33,"Bob",200,FALSE,6011
2,34,"Bob",400,FALSE,6011
2,35,"Bob",-500,TRUE,6011
2,36,"Maureen",800,FALSE,6011
2,37,"Tony",400,FALSE,6011
2,38,"Bob",600,FALSE,6011
2,38,"Maureen",-600,FALSE,6011
2,39,"Bob",400,FALSE,6011
2,40,"Bob",600,FALSE,6011
2,41,"Tony",800,FALSE,6011
2,42,"Maureen",800,FALSE,6011
2,43,"Tony",1000,FALSE,6011
2,44,"Bob",1000,FALSE,6011
2,44,"Maureen",-1000,FALSE,6011
2,45,"Tony",1000,FALSE,6011
2,46,"Maureen",-200,FALSE,6011
2,47,"Bob",200,FALSE,6011
2,47,"Maureen",-200,FALSE,6011
2,49,"Bob",600,FALSE,6011
2,49,"Maureen",-600,FALSE,6011
2,50,"Maureen",400,FALSE,6011
2,50,"Tony",-800,FALSE,6011
2,54,"Bob",-500,TRUE,6011
2,55,"Maureen",-200,FALSE,6011
2,56,"Bob",1000,FALSE,6011
3,57,"Bob",3600,FALSE,6011
3,57,"Tony",-2000,FALSE,6011
1,1,"Harriet",500,FALSE,6012
1,2,"Harriet",500,FALSE,6012
1,3,"Harriet",500,FALSE,6012
1,4,"Harriet",500,FALSE,6012
1,5,"Harriet",500,FALSE,6012
1,6,"Dennis",400,FALSE,6012
1,7,"Dennis",400,FALSE,6012
1,8,"Dennis",400,FALSE,6012
1,9,"Dennis",400,FALSE,6012
1,10,"Dennis",400,FALSE,6012
1,11,"Kathryn",400,FALSE,6012
1,12,"Dennis",300,FALSE,6012
1,13,"Dennis",2300,TRUE,6012
2,14,"Kathryn",200,FALSE,6012
2,15,"Kathryn",400,FALSE,6012
2,18,"Kathryn",1000,FALSE,6012
2,22,"Harriet",200,FALSE,6012
2,23,"Harriet",400,FALSE,6012
2,24,"Kathryn",600,FALSE,6012
2,25,"Harriet",800,FALSE,6012
2,26,"Harriet",500,TRUE,6012
2,27,"Kathryn",1000,FALSE,6012
2,29,"Dennis",200,FALSE,6012
2,30,"Kathryn",400,FALSE,6012
2,31,"Dennis",600,FALSE,6012
2,32,"Kathryn",800,FALSE,6012
2,33,"Kathryn",1000,TRUE,6012
2,34,"Kathryn",200,FALSE,6012
2,35,"Dennis",400,FALSE,6012
