"round","i","name","score","double","uid"
1,1,"J.D.",200,FALSE,1
1,2,"Ken",400,FALSE,1
1,3,"Betsey",600,FALSE,1
1,4,"J.D.",200,FALSE,1
1,5,"Ken",400,FALSE,1
1,6,"Ken",-800,FALSE,1
1,6,"J.D.",800,FALSE,1
1,7,"Ken",1000,FALSE,1
1,8,"Ken",600,FALSE,1
1,9,"Ken",800,FALSE,1
1,10,"Ken",1000,FALSE,1
1,11,"Ken",200,FALSE,1
1,12,"Ken",400,FALSE,1
1,13,"J.D.",600,FALSE,1
1,14,"Ken",800,FALSE,1
1,15,"Betsey",1000,FALSE,1
1,16,"Ken",200,FALSE,1
1,17,"Ken",400,FALSE,1
1,18,"J.D.",600,FALSE,1
1,19,"Betsey",-800,FALSE,1
1,19,"J.D.",800,FALSE,1
1,21,"Ken",200,FALSE,1
1,22,"Ken",400,FALSE,1
1,23,"Ken",4000,TRUE,1
1,25,"Ken",1000,FALSE,1
1,26,"J.D.",200,FALSE,1
1,27,"Ken",400,FALSE,1
1,28,"Ken",600,FALSE,1
1,29,"Ken",800,FALSE,1
1,30,"Ken",1000,FALSE,1
2,31,"Ken",400,FALSE,1
2,32,"Ken",800,FALSE,1
2,32,"J.D.",-800,FALSE,1
2,33,"Ken",-5000,TRUE,1
2,34,"Ken",1600,FALSE,1
2,35,"Ken",2000,FALSE,1
2,36,"Ken",400,FALSE,1
2,37,"Ken",800,FALSE,1
2,38,"J.D.",1200,FALSE,1
2,39,"Ken",-1600,FALSE,1
2,40,"Ken",2000,FALSE,1
2,41,"Ken",400,FALSE,1
2,42,"Ken",800,FALSE,1
2,43,"Ken",1200,FALSE,1
2,44,"Ken",1600,FALSE,1
2,45,"Betsey",2000,FALSE,1
2,46,"Ken",400,FALSE,1
2,47,"Ken",800,FALSE,1
2,48,"Betsey",1200,FALSE,1
2,49,"Ken",1600,FALSE,1
2,50,"Ken",2000,FALSE,1
2,51,"J.D.",400,FALSE,1
2,52,"Ken",400,FALSE,1
2,53,"Betsey",-800,FALSE,1
2,54,"J.D.",-1200,FALSE,1
2,57,"Ken",800,FALSE,1
2,58,"Ken",4800,TRUE,1
2,59,"Ken",1600,FALSE,1
2,60,"J.D.",2000,FALSE,1
3,61,"Ken",-21599,FALSE,1
3,61,"Betsey",-1801,FALSE,1
3,61,"J.D.",-1401,FALSE,1
1,1,"Ken",200,FALSE,2
1,3,"Bob",600,FALSE,2
1,4,"Ken",200,FALSE,2
1,5,"Ken",400,FALSE,2
1,6,"Ken",600,FALSE,2
1,6,"Bob",-600,FALSE,2
1,7,"Ken",800,FALSE,2
1,8,"Rich",1000,FALSE,2
1,9,"Ken",-800,FALSE,2
1,10,"Bob",1000,FALSE,2
1,11,"Rich",-200,FALSE,2
1,12,"Ken",400,FALSE,2
1,13,"Rich",-600,FALSE,2
1,14,"Ken",800,FALSE,2
1,15,"Ken",1000,FALSE,2
1,16,"Rich",-200,FALSE,2
1,17,"Ken",400,FALSE,2
1,18,"Ken",600,FALSE,2
1,18,"Bob",-600,FALSE,2
1,19,"Ken",800,FALSE,2
1,20,"Rich",1000,FALSE,2
1,21,"Bob",200,FALSE,2
1,22,"Ken",400,FALSE,2
1,23,"Ken",600,FALSE,2
1,24,"Ken",-800,FALSE,2
1,24,"Rich",800,FALSE,2
1,25,"Bob",1000,FALSE,2
1,26,"Ken",200,FALSE,2
1,27,"Bob",600,FALSE,2
1,28,"Rich",400,FALSE,2
1,29,"Rich",800,FALSE,2
1,30,"Rich",3000,TRUE,2
2,31,"Rich",400,FALSE,2
2,32,"Bob",800,FALSE,2
2,33,"Ken",1200,FALSE,2
2,34,"Ken",1600,FALSE,2
2,34,"Bob",-1600,FALSE,2
2,35,"Ken",2000,FALSE,2
2,36,"Ken",400,FALSE,2
2,37,"Ken",800,FALSE,2
2,38,"Bob",1200,FALSE,2
2,39,"Bob",400,FALSE,2
2,40,"Rich",800,FALSE,2
2,41,"Ken",1200,FALSE,2
2,42,"Bob",1600,FALSE,2
2,43,"Bob",1600,FALSE,2
2,44,"Bob",-2000,FALSE,2
2,45,"Bob",4200,TRUE,2
2,46,"Ken",400,FALSE,2
2,47,"Ken",800,FALSE,2
2,48,"Rich",1200,FALSE,2
2,49,"Ken",1600,FALSE,2
2,50,"Rich",2000,FALSE,2
2,51,"Ken",-400,FALSE,2
2,51,"Rich",400,FALSE,2
2,52,"Ken",800,FALSE,2
2,53,"Ken",3800,TRUE,2
2,54,"Ken",1600,FALSE,2
2,55,"Ken",2000,FALSE,2
2,56,"Ken",400,FALSE,2
2,57,"Ken",800,FALSE,2
2,58,"Bob",1200,FALSE,2
2,59,"Ken",1600,FALSE,2
2,60,"Ken",2000,FALSE,2
3,61,"Ken",-6600,FALSE,2
3,61,"Bob",-9600,FALSE,2
3,61,"Rich",8401,FALSE,2
1,1,"Adam",200,FALSE,3
1,2,"Ken",200,FALSE,3
1,3,"Ken",400,FALSE,3
1,4,"Ken",600,FALSE,3
1,5,"Ken",800,FALSE,3
1,6,"Ken",1000,FALSE,3
1,7,"Ken",400,FALSE,3
1,8,"Adam",600,FALSE,3
1,9,"Ken",800,FALSE,3
1,10,"Ken",1000,FALSE,3
1,11,"Ken",200,FALSE,3
1,12,"Ken",400,FALSE,3
1,13,"Ken",600,FALSE,3
1,14,"Ken",800,FALSE,3
1,15,"Laura",1000,FALSE,3
1,16,"Ken",200,FALSE,3
1,17,"Ken",400,FALSE,3
1,18,"Ken",600,FALSE,3
1,19,"Ken",800,FALSE,3
1,20,"Ken",1000,FALSE,3
1,21,"Ken",200,FALSE,3
1,22,"Ken",400,FALSE,3
1,23,"Ken",4200,TRUE,3
1,24,"Adam",800,FALSE,3
1,25,"Ken",1000,FALSE,3
1,26,"Ken",200,FALSE,3
1,27,"Ken",400,FALSE,3
1,28,"Ken",600,FALSE,3
1,29,"Ken",-800,FALSE,3
2,31,"Ken",400,FALSE,3
2,32,"Ken",-800,FALSE,3
2,32,"Adam",800,FALSE,3
2,32,"Laura",-800,FALSE,3
2,33,"Ken",400,FALSE,3
2,34,"Ken",1200,FALSE,3
2,35,"Laura",1600,FALSE,3
2,36,"Laura",1000,TRUE,3
2,37,"Ken",400,FALSE,3
2,38,"Ken",800,FALSE,3
2,39,"Ken",1200,FALSE,3
2,40,"Ken",1600,FALSE,3
2,41,"Ken",2000,FALSE,3
2,42,"Ken",800,FALSE,3
2,43,"Adam",1200,FALSE,3
2,44,"Adam",1600,FALSE,3
2,46,"Ken",400,FALSE,3
2,47,"Ken",-800,FALSE,3
2,47,"Adam",800,FALSE,3
2,48,"Ken",-1200,FALSE,3
2,49,"Ken",1600,FALSE,3
2,50,"Ken",5600,TRUE,3
2,51,"Ken",-400,FALSE,3
2,51,"Laura",400,FALSE,3
2,52,"Ken",800,FALSE,3
2,53,"Ken",1200,FALSE,3
2,54,"Ken",1600,FALSE,3
2,55,"Adam",2000,FALSE,3
2,56,"Ken",400,FALSE,3
2,57,"Adam",800,FALSE,3
3,58,"Ken",-6400,FALSE,3
3,58,"Laura",-3000,FALSE,3
1,1,"Ken",200,FALSE,4
1,1,"Todd",200,FALSE,4
1,3,"Amy",600,FALSE,4
1,4,"Ken",800,FALSE,4
1,5,"Ken",1000,FALSE,4
1,6,"Ken",200,FALSE,4
1,7,"Todd",400,FALSE,4
1,8,"Ken",600,FALSE,4
1,9,"Ken",800,FALSE,4
1,10,"Ken",1000,FALSE,4
1,11,"Ken",200,FALSE,4
1,12,"Amy",-400,FALSE,4
1,12,"Todd",400,FALSE,4
1,13,"Ken",600,FALSE,4
1,14,"Ken",-2100,TRUE,4
1,15,"Ken",1000,FALSE,4
1,16,"Ken",200,FALSE,4
1,17,"Ken",400,FALSE,4
1,18,"Ken",600,FALSE,4
1,19,"Ken",800,FALSE,4
1,21,"Amy",200,FALSE,4
1,22,"Ken",400,FALSE,4
1,23,"Ken",600,FALSE,4
1,24,"Ken",800,FALSE,4
1,25,"Ken",-1000,FALSE,4
1,25,"Todd",1000,FALSE,4
1,26,"Ken",800,FALSE,4
1,27,"Ken",200,FALSE,4
1,28,"Ken",400,FALSE,4
1,29,"Ken",600,FALSE,4
1,30,"Ken",-1000,FALSE,4
1,30,"Todd",1000,FALSE,4
2,31,"Ken",400,FALSE,4
2,32,"Ken",800,FALSE,4
2,33,"Ken",1200,FALSE,4
2,34,"Ken",4500,TRUE,4
2,35,"Ken",2000,FALSE,4
2,36,"Ken",400,FALSE,4
2,37,"Ken",800,FALSE,4
2,38,"Todd",1200,FALSE,4
2,39,"Ken",1600,FALSE,4
2,40,"Ken",2000,FALSE,4
2,41,"Ken",400,FALSE,4
2,42,"Ken",800,FALSE,4
2,43,"Ken",1200,FALSE,4
2,44,"Ken",-5800,TRUE,4
2,45,"Ken",2000,FALSE,4
2,46,"Ken",400,FALSE,4
2,47,"Amy",800,FALSE,4
2,48,"Todd",1200,FALSE,4
2,49,"Ken",1600,FALSE,4
2,50,"Amy",2000,FALSE,4
2,51,"Ken",400,FALSE,4
2,52,"Amy",800,FALSE,4
2,53,"Amy",1200,FALSE,4
2,54,"Ken",1600,FALSE,4
2,55,"Todd",2000,FALSE,4
2,56,"Todd",2000,FALSE,4
2,57,"Ken",1600,FALSE,4
2,58,"Ken",1200,FALSE,4
2,59,"Ken",800,FALSE,4
2,60,"Ken",400,FALSE,4
3,61,"Ken",-6600,FALSE,4
3,61,"Todd",-1001,FALSE,4
1,1,"Bill",200,FALSE,5
1,2,"Ken",400,FALSE,5
1,3,"Ken",600,FALSE,5
1,4,"Bill",800,FALSE,5
1,5,"Ken",1000,FALSE,5
1,6,"Ken",200,FALSE,5
1,7,"Ken",400,FALSE,5
1,8,"Ken",600,FALSE,5
1,9,"Ken",800,FALSE,5
1,10,"Bill",1000,FALSE,5
1,11,"Ken",200,FALSE,5
1,12,"Bill",400,FALSE,5
1,13,"Ken",600,FALSE,5
1,14,"Bill",800,FALSE,5
1,15,"Ken",1000,FALSE,5
1,16,"Bill",200,FALSE,5
1,17,"Bill",400,FALSE,5
1,18,"Ken",600,FALSE,5
1,19,"Ken",800,FALSE,5
1,20,"Ken",1000,FALSE,5
1,21,"Ken",200,FALSE,5
1,22,"Bill",400,FALSE,5
1,23,"Ken",600,FALSE,5
1,24,"Ken",3000,TRUE,5
1,25,"Bill",1000,FALSE,5
1,26,"Ken",200,FALSE,5
1,27,"Ken",400,FALSE,5
1,28,"Kollin",600,FALSE,5
1,29,"Bill",800,FALSE,5
1,30,"Ken",1000,FALSE,5
2,31,"Ken",400,FALSE,5
2,32,"Bill",800,FALSE,5
2,33,"Bill",400,FALSE,5
2,34,"Ken",800,FALSE,5
2,35,"Ken",1200,FALSE,5
2,36,"Ken",1600,FALSE,5
2,37,"Bill",-2000,FALSE,5
2,38,"Bill",1200,FALSE,5
2,39,"Ken",1600,FALSE,5
2,40,"Ken",-5800,TRUE,5
2,41,"Ken",400,FALSE,5
2,42,"Ken",800,FALSE,5
2,43,"Ken",1200,FALSE,5
2,44,"Kollin",1600,FALSE,5
2,45,"Bill",-2000,FALSE,5
2,46,"Ken",1600,FALSE,5
2,47,"Bill",400,FALSE,5
2,48,"Ken",-800,FALSE,5
2,48,"Kollin",800,FALSE,5
2,49,"Ken",2000,FALSE,5
2,50,"Ken",1200,FALSE,5
2,51,"Ken",5200,TRUE,5
2,52,"Bill",-2000,FALSE,5
2,53,"Ken",-400,FALSE,5
2,53,"Kollin",-400,FALSE,5
2,53,"Bill",-400,FALSE,5
2,54,"Ken",800,FALSE,5
2,55,"Bill",1200,FALSE,5
2,56,"Bill",1600,FALSE,5
2,57,"Ken",2000,FALSE,5
2,58,"Ken",1200,FALSE,5
2,59,"Bill",800,FALSE,5
3,60,"Ken",1400,FALSE,5
3,60,"Kollin",-2599,FALSE,5
1,1,"Ken",200,FALSE,6
1,2,"Ken",400,FALSE,6
1,3,"Ken",600,FALSE,6
1,4,"Ken",800,FALSE,6
1,5,"Ken",1000,FALSE,6
1,6,"Ken",200,FALSE,6
1,7,"Ken",400,FALSE,6
1,8,"Ken",600,FALSE,6
1,9,"Ken",800,FALSE,6
1,10,"Ken",1000,FALSE,6
1,11,"Bruce",200,FALSE,6
1,12,"Ken",400,FALSE,6
1,13,"Ken",600,FALSE,6
1,14,"Ken",800,FALSE,6
1,15,"Ken",2200,TRUE,6
1,16,"Bruce",200,FALSE,6
1,17,"Ken",400,FALSE,6
1,18,"Ken",600,FALSE,6
1,19,"Ken",800,FALSE,6
1,20,"Ken",1000,FALSE,6
1,21,"Bruce",-200,FALSE,6
1,22,"Ken",400,FALSE,6
1,23,"Bruce",200,FALSE,6
1,24,"Bruce",800,FALSE,6
1,25,"Ken",1000,FALSE,6
1,26,"Bruce",200,FALSE,6
1,27,"Bruce",400,FALSE,6
1,28,"Ken",600,FALSE,6
1,29,"Ken",800,FALSE,6
1,30,"Ken",1000,FALSE,6
2,31,"Dana",400,FALSE,6
2,31,"Bruce",400,FALSE,6
2,32,"Ken",400,FALSE,6
2,33,"Bruce",800,FALSE,6
2,34,"Bruce",-3000,TRUE,6
2,35,"Ken",-1600,FALSE,6
2,35,"Dana",800,FALSE,6
2,36,"Ken",2000,FALSE,6
2,37,"Dana",400,FALSE,6
2,38,"Ken",800,FALSE,6
2,39,"Dana",1200,FALSE,6
2,40,"Ken",1600,FALSE,6
2,40,"Bruce",1600,FALSE,6
2,41,"Ken",-2000,FALSE,6
2,41,"Dana",-2000,FALSE,6
2,41,"Bruce",2000,FALSE,6
2,42,"Ken",400,FALSE,6
2,43,"Ken",800,FALSE,6
2,44,"Dana",1200,FALSE,6
2,45,"Ken",1600,FALSE,6
2,47,"Ken",400,FALSE,6
2,48,"Ken",800,FALSE,6
2,49,"Ken",1200,FALSE,6
2,50,"Ken",7000,TRUE,6
2,52,"Ken",400,FALSE,6
2,53,"Ken",800,FALSE,6
2,54,"Ken",1200,FALSE,6
2,55,"Ken",1600,FALSE,6
2,56,"Ken",2000,FALSE,6
2,57,"Bruce",-800,FALSE,6
2,58,"Ken",1200,FALSE,6
2,59,"Ken",1600,FALSE,6
2,60,"Bruce",2000,FALSE,6
3,61,"Ken",6200,FALSE,6
3,61,"Dana",1999,FALSE,6
1,1,"Ken",200,FALSE,7
1,2,"Ken",400,FALSE,7
1,3,"Ken",600,FALSE,7
1,4,"Ken",800,FALSE,7
1,5,"Kate",1000,FALSE,7
1,6,"Ken",200,FALSE,7
1,7,"Ken",400,FALSE,7
1,8,"Ken",600,FALSE,7
1,9,"Ken",800,FALSE,7
1,10,"Ken",1000,FALSE,7
1,11,"Robert",200,FALSE,7
1,12,"Ken",400,FALSE,7
1,13,"Ken",600,FALSE,7
1,14,"Robert",800,FALSE,7
1,15,"Robert",-1000,FALSE,7
1,16,"Robert",200,FALSE,7
1,17,"Kate",400,FALSE,7
1,18,"Kate",-1400,TRUE,7
1,19,"Ken",-800,FALSE,7
1,19,"Kate",800,FALSE,7
1,20,"Ken",1000,FALSE,7
1,21,"Ken",200,FALSE,7
1,22,"Ken",400,FALSE,7
1,23,"Ken",600,FALSE,7
1,24,"Ken",800,FALSE,7
1,25,"Ken",1000,FALSE,7
1,26,"Ken",200,FALSE,7
1,27,"Ken",400,FALSE,7
1,28,"Ken",600,FALSE,7
1,29,"Ken",800,FALSE,7
1,30,"Kate",1000,FALSE,7
2,31,"Ken",400,FALSE,7
2,32,"Ken",800,FALSE,7
2,33,"Ken",-1200,FALSE,7
2,33,"Kate",-1200,FALSE,7
2,33,"Robert",800,FALSE,7
2,36,"Ken",400,FALSE,7
2,37,"Ken",800,FALSE,7
2,38,"Ken",1200,FALSE,7
2,39,"Ken",4000,TRUE,7
2,40,"Ken",2000,FALSE,7
2,41,"Ken",400,FALSE,7
2,42,"Ken",800,FALSE,7
2,43,"Kate",1200,FALSE,7
2,44,"Robert",-400,FALSE,7
2,46,"Ken",-1200,FALSE,7
2,46,"Kate",1200,FALSE,7
2,47,"Kate",-1600,FALSE,7
2,48,"Ken",-2000,FALSE,7
2,49,"Ken",1600,FALSE,7
2,50,"Kate",2000,FALSE,7
2,51,"Ken",400,FALSE,7
2,52,"Ken",800,FALSE,7
2,53,"Ken",1200,FALSE,7
2,54,"Ken",3400,TRUE,7
2,55,"Ken",2000,FALSE,7
2,56,"Robert",-400,FALSE,7
2,57,"Ken",800,FALSE,7
2,58,"Ken",1200,FALSE,7
2,59,"Robert",1200,FALSE,7
2,60,"Ken",2000,FALSE,7
3,61,"Ken",9000,FALSE,7
3,61,"Kate",100,FALSE,7
3,61,"Robert",1399,FALSE,7
1,1,"Ken",200,FALSE,8
1,2,"Ken",400,FALSE,8
1,3,"Ken",600,FALSE,8
1,4,"Ken",800,FALSE,8
1,5,"Ken",1000,FALSE,8
1,6,"David",200,FALSE,8
1,7,"Ken",400,FALSE,8
1,9,"Ken",800,FALSE,8
1,11,"David",200,FALSE,8
1,12,"Ken",400,FALSE,8
1,13,"Ken",600,FALSE,8
1,14,"Ken",800,FALSE,8
1,15,"Ken",1000,FALSE,8
1,16,"Ken",200,FALSE,8
1,16,"Cara",200,FALSE,8
1,17,"David",400,FALSE,8
1,18,"Ken",600,FALSE,8
1,19,"Ken",800,FALSE,8
1,20,"Ken",1000,FALSE,8
1,21,"David",200,FALSE,8
1,22,"Ken",-400,FALSE,8
1,22,"David",400,FALSE,8
1,23,"Ken",600,FALSE,8
1,25,"Ken",1000,FALSE,8
1,26,"Ken",400,FALSE,8
1,27,"David",600,FALSE,8
1,28,"David",-2000,TRUE,8
1,29,"Cara",600,FALSE,8
1,30,"Ken",200,FALSE,8
2,31,"Ken",-400,FALSE,8
2,32,"David",800,FALSE,8
2,33,"Ken",1200,FALSE,8
2,34,"David",1600,FALSE,8
2,35,"Ken",2000,FALSE,8
2,36,"Ken",400,FALSE,8
2,37,"Ken",800,FALSE,8
2,38,"Ken",1200,FALSE,8
2,39,"Ken",8400,TRUE,8
2,40,"Ken",2000,FALSE,8
2,41,"Ken",400,FALSE,8
2,42,"Cara",800,FALSE,8
2,43,"Cara",-1500,TRUE,8
2,44,"Ken",1600,FALSE,8
2,45,"Ken",2000,FALSE,8
2,46,"Ken",400,FALSE,8
2,47,"Ken",800,FALSE,8
2,48,"Ken",1200,FALSE,8
2,49,"Ken",1600,FALSE,8
2,50,"Ken",2000,FALSE,8
2,51,"Ken",400,FALSE,8
2,52,"Ken",800,FALSE,8
2,53,"Ken",1200,FALSE,8
2,54,"Cara",1600,FALSE,8
2,55,"David",2000,FALSE,8
2,56,"Ken",400,FALSE,8
2,57,"Ken",1200,FALSE,8
2,59,"Ken",2000,FALSE,8
2,60,"Ken",800,FALSE,8
3,61,"Ken",-6200,FALSE,8
3,61,"Cara",-1700,FALSE,8
3,61,"David",600,FALSE,8
1,1,"Ken",200,FALSE,9
1,2,"Ken",400,FALSE,9
1,3,"Ken",-600,FALSE,9
1,3,"Elaine",600,FALSE,9
1,4,"Ken",800,FALSE,9
1,5,"Ken",1000,FALSE,9
1,6,"Ken",200,FALSE,9
1,7,"Ken",400,FALSE,9
1,8,"Ken",600,FALSE,9
1,9,"Ken",800,FALSE,9
1,10,"John",1000,FALSE,9
1,10,"Elaine",-200,FALSE,9
1,11,"Ken",200,FALSE,9
1,12,"John",-400,FALSE,9
1,13,"Ken",-600,FALSE,9
1,13,"Elaine",-200,FALSE,9
1,14,"John",-400,FALSE,9
1,15,"John",1000,FALSE,9
1,16,"Elaine",200,FALSE,9
1,17,"Ken",400,FALSE,9
1,18,"John",600,FALSE,9
1,19,"Ken",800,FALSE,9
1,20,"Elaine",1000,FALSE,9
1,21,"Ken",200,FALSE,9
1,21,"Elaine",-200,FALSE,9
1,22,"John",400,FALSE,9
1,23,"John",-600,FALSE,9
1,23,"Elaine",600,FALSE,9
1,24,"Ken",800,FALSE,9
1,25,"Elaine",-1000,FALSE,9
1,26,"Elaine",200,FALSE,9
1,27,"Ken",400,FALSE,9
1,28,"Ken",600,FALSE,9
1,29,"Ken",1400,TRUE,9
1,30,"Ken",1000,FALSE,9
2,31,"Elaine",400,FALSE,9
2,32,"Ken",800,FALSE,9
2,33,"Ken",1200,FALSE,9
2,34,"Elaine",1600,FALSE,9
2,35,"Ken",2000,FALSE,9
2,36,"Ken",400,FALSE,9
2,37,"Ken",-800,FALSE,9
2,38,"Ken",1200,FALSE,9
2,39,"Ken",1600,FALSE,9
2,40,"Ken",4600,TRUE,9
2,41,"Ken",400,FALSE,9
2,42,"Ken",800,FALSE,9
2,43,"John",1200,FALSE,9
2,44,"Ken",-1600,FALSE,9
2,45,"Ken",2000,FALSE,9
2,46,"John",400,FALSE,9
2,48,"John",2200,TRUE,9
2,49,"Ken",1600,FALSE,9
2,51,"Ken",400,FALSE,9
2,52,"John",800,FALSE,9
2,53,"John",1600,FALSE,9
2,54,"Ken",2000,FALSE,9
2,55,"Ken",-1200,FALSE,9
2,57,"Ken",800,FALSE,9
2,58,"Elaine",1200,FALSE,9
2,59,"Ken",-1600,FALSE,9
2,59,"John",-1600,FALSE,9
2,59,"Elaine",1600,FALSE,9
3,60,"Ken",6400,FALSE,9
3,60,"John",4401,FALSE,9
3,60,"Elaine",-5500,FALSE,9
1,1,"Ken",200,FALSE,10
1,2,"Ken",400,FALSE,10
1,3,"Greg",600,FALSE,10
1,4,"Ken",800,FALSE,10
1,4,"Greg",-400,FALSE,10
1,5,"Ken",1000,FALSE,10
1,5,"Marilyn",1000,FALSE,10
1,6,"Ken",200,FALSE,10
1,7,"Ken",400,FALSE,10
1,8,"Ken",600,FALSE,10
1,9,"Ken",800,FALSE,10
1,10,"Ken",1000,FALSE,10
1,11,"Ken",-200,FALSE,10
1,13,"Ken",400,FALSE,10
1,14,"Ken",-600,FALSE,10
1,14,"Marilyn",600,FALSE,10
1,14,"Greg",200,FALSE,10
1,15,"Ken",2000,TRUE,10
1,16,"Ken",1000,FALSE,10
1,17,"Ken",600,FALSE,10
1,18,"Ken",800,FALSE,10
1,19,"Ken",1000,FALSE,10
1,20,"Ken",200,FALSE,10
1,21,"Ken",400,FALSE,10
1,22,"Marilyn",-600,FALSE,10
1,24,"Ken",-1000,FALSE,10
1,25,"Ken",200,FALSE,10
1,26,"Greg",-200,FALSE,10
2,27,"Ken",400,FALSE,10
2,28,"Ken",800,FALSE,10
2,29,"Ken",1200,FALSE,10
2,30,"Ken",1600,FALSE,10
2,31,"Greg",1600,FALSE,10
2,33,"Marilyn",-400,FALSE,10
2,34,"Ken",800,FALSE,10
2,35,"Ken",1200,FALSE,10
2,36,"Ken",1600,FALSE,10
2,37,"Ken",2000,FALSE,10
2,38,"Ken",400,FALSE,10
2,39,"Ken",800,FALSE,10
2,40,"Ken",1200,FALSE,10
2,41,"Ken",1600,FALSE,10
2,42,"Ken",2000,FALSE,10
2,43,"Greg",800,FALSE,10
2,44,"Ken",400,FALSE,10
2,45,"Ken",800,FALSE,10
2,46,"Ken",1200,FALSE,10
2,47,"Ken",1600,FALSE,10
2,48,"Ken",5200,TRUE,10
2,49,"Ken",1200,FALSE,10
2,50,"Ken",1600,FALSE,10
2,51,"Ken",-2200,TRUE,10
2,52,"Ken",400,FALSE,10
2,53,"Ken",800,FALSE,10
2,54,"Ken",1200,FALSE,10
2,55,"Marilyn",400,FALSE,10
3,56,"Ken",12000,FALSE,10
3,56,"Marilyn",800,FALSE,10
3,56,"Greg",599,FALSE,10
1,1,"Arthur",200,FALSE,11
1,2,"Sam",400,FALSE,11
1,3,"Arthur",600,FALSE,11
1,6,"Sam",200,FALSE,11
1,7,"Sam",400,FALSE,11
1,9,"Sam",-500,TRUE,11
1,10,"Keith",1000,FALSE,11
1,11,"Arthur",200,FALSE,11
1,12,"Keith",400,FALSE,11
1,15,"Arthur",1000,FALSE,11
1,16,"Arthur",200,FALSE,11
1,17,"Arthur",400,FALSE,11
1,20,"Arthur",1000,FALSE,11
1,20,"Keith",-1000,FALSE,11
1,21,"Arthur",200,FALSE,11
1,22,"Keith",400,FALSE,11
1,23,"Sam",600,FALSE,11
1,24,"Sam",800,FALSE,11
1,25,"Sam",1000,FALSE,11
1,26,"Arthur",200,FALSE,11
1,27,"Arthur",400,FALSE,11
1,27,"Sam",-400,FALSE,11
1,27,"Keith",-400,FALSE,11
1,29,"Keith",800,FALSE,11
1,30,"Arthur",1000,FALSE,11
2,33,"Sam",-1200,FALSE,11
2,35,"Sam",-600,FALSE,11
2,36,"Arthur",400,FALSE,11
2,37,"Arthur",400,FALSE,11
2,38,"Arthur",800,FALSE,11
2,38,"Keith",-800,FALSE,11
2,39,"Keith",1200,FALSE,11
2,40,"Keith",1600,FALSE,11
2,41,"Sam",600,FALSE,11
2,43,"Arthur",1200,FALSE,11
2,44,"Arthur",400,FALSE,11
2,44,"Keith",-400,FALSE,11
2,45,"Keith",800,FALSE,11
2,46,"Arthur",1200,FALSE,11
2,47,"Sam",1600,FALSE,11
2,48,"Arthur",2000,FALSE,11
2,49,"Arthur",400,FALSE,11
2,50,"Keith",800,FALSE,11
2,51,"Arthur",1200,FALSE,11
2,52,"Keith",1600,FALSE,11
2,53,"Arthur",2000,FALSE,11
2,54,"Arthur",400,FALSE,11
2,55,"Arthur",800,FALSE,11
2,55,"Keith",-800,FALSE,11
2,56,"Sam",-1200,FALSE,11
2,57,"Arthur",600,TRUE,11
2,59,"Arthur",-1000,TRUE,11
2,60,"Keith",2000,FALSE,11
3,61,"Sam",-1700,FALSE,11
3,61,"Keith",-3700,FALSE,11
1,1,"Tom",200,FALSE,12
1,2,"Tom",400,FALSE,12
1,3,"Tom",600,FALSE,12
1,4,"Tom",800,FALSE,12
1,5,"Tom",-1000,FALSE,12
1,5,"Steve",1000,FALSE,12
1,6,"Tom",200,FALSE,12
1,7,"Steve",-400,FALSE,12
1,8,"Tom",600,FALSE,12
1,9,"Tom",800,FALSE,12
1,10,"Tom",1000,FALSE,12
1,11,"Steve",-200,FALSE,12
1,12,"Seth",400,FALSE,12
1,13,"Steve",-200,FALSE,12
1,14,"Seth",800,FALSE,12
1,15,"Tom",-1000,FALSE,12
1,16,"Tom",200,FALSE,12
1,17,"Tom",400,FALSE,12
1,18,"Tom",-600,FALSE,12
1,21,"Steve",200,FALSE,12
1,22,"Seth",400,FALSE,12
1,24,"Tom",400,FALSE,12
1,25,"Steve",600,FALSE,12
1,27,"Tom",1000,FALSE,12
1,28,"Seth",600,FALSE,12
1,29,"Seth",-2100,TRUE,12
2,31,"Seth",400,FALSE,12
2,32,"Seth",800,FALSE,12
2,33,"Seth",-600,TRUE,12
2,36,"Seth",-400,FALSE,12
2,37,"Steve",800,FALSE,12
2,38,"Tom",1200,FALSE,12
2,39,"Seth",1000,FALSE,12
2,40,"Seth",2000,FALSE,12
2,41,"Tom",400,FALSE,12
2,42,"Tom",800,FALSE,12
2,43,"Tom",1200,FALSE,12
2,44,"Seth",1600,FALSE,12
2,46,"Steve",400,FALSE,12
2,47,"Steve",800,FALSE,12
2,49,"Tom",1600,FALSE,12
2,50,"Tom",-2000,TRUE,12
2,51,"Tom",400,FALSE,12
2,52,"Tom",800,FALSE,12
2,52,"Seth",-800,FALSE,12
2,53,"Steve",1200,FALSE,12
2,54,"Tom",1600,FALSE,12
2,55,"Steve",2000,FALSE,12
2,56,"Seth",400,FALSE,12
2,57,"Seth",800,FALSE,12
2,59,"Tom",1600,FALSE,12
3,61,"Tom",801,FALSE,12
3,61,"Seth",5300,FALSE,12
3,61,"Steve",4700,FALSE,12
1,2,"Vinita",400,FALSE,13
1,3,"Renzo",200,FALSE,13
1,4,"John",400,FALSE,13
1,5,"Renzo",600,FALSE,13
1,6,"Renzo",800,FALSE,13
1,7,"John",1000,FALSE,13
1,8,"John",600,FALSE,13
1,9,"John",800,FALSE,13
1,10,"Vinita",1000,FALSE,13
