"round","i","name","score","double","uid"
2,34,"Andrew",200,FALSE,504
2,35,"John",800,FALSE,504
2,36,"Don",1000,FALSE,504
2,37,"John",400,FALSE,504
2,38,"Don",200,FALSE,504
2,39,"John",400,FALSE,504
2,40,"John",600,FALSE,504
2,41,"John",700,TRUE,504
2,42,"Andrew",1000,FALSE,504
2,43,"Andrew",200,FALSE,504
2,44,"John",-400,FALSE,504
2,44,"Don",400,FALSE,504
2,45,"John",600,FALSE,504
2,46,"John",600,FALSE,504
2,47,"John",800,FALSE,504
2,48,"Andrew",1000,FALSE,504
2,49,"John",200,FALSE,504
2,50,"Don",400,FALSE,504
2,51,"Don",200,FALSE,504
2,52,"Andrew",400,FALSE,504
2,53,"Andrew",700,TRUE,504
2,54,"Andrew",800,FALSE,504
2,55,"Andrew",-1000,FALSE,504
2,56,"John",600,FALSE,504
2,57,"Andrew",800,FALSE,504
2,58,"John",-1000,FALSE,504
2,58,"Don",-1000,FALSE,504
2,60,"Don",1000,FALSE,504
3,61,"John",-5800,FALSE,504
3,61,"Don",-1501,FALSE,504
3,61,"Andrew",-3401,FALSE,504
1,1,"Paul",100,FALSE,505
1,2,"Paul",100,FALSE,505
1,3,"Paul",200,FALSE,505
1,4,"Paul",300,FALSE,505
1,5,"Paul",400,FALSE,505
1,6,"Andrew",500,FALSE,505
1,7,"Andrew",200,FALSE,505
1,8,"Glenda",300,FALSE,505
1,9,"Glenda",100,FALSE,505
1,10,"Glenda",200,FALSE,505
1,11,"Glenda",500,TRUE,505
1,12,"Glenda",400,FALSE,505
1,13,"Andrew",500,FALSE,505
1,15,"Andrew",500,FALSE,505
1,15,"Glenda",-500,FALSE,505
1,16,"Andrew",-100,FALSE,505
1,16,"Glenda",100,FALSE,505
1,16,"Paul",-100,FALSE,505
1,17,"Glenda",100,FALSE,505
1,18,"Andrew",200,FALSE,505
1,19,"Glenda",200,FALSE,505
1,20,"Andrew",300,FALSE,505
1,21,"Glenda",300,FALSE,505
1,22,"Paul",400,FALSE,505
1,24,"Paul",100,FALSE,505
1,25,"Andrew",-200,FALSE,505
1,26,"Andrew",300,FALSE,505
1,26,"Paul",-300,FALSE,505
1,27,"Paul",400,FALSE,505
1,28,"Paul",-400,FALSE,505
1,29,"Glenda",500,FALSE,505
1,29,"Paul",-500,FALSE,505
2,30,"Glenda",200,FALSE,505
2,31,"Paul",400,FALSE,505
2,32,"Glenda",600,FALSE,505
2,34,"Andrew",1000,FALSE,505
2,35,"Andrew",200,FALSE,505
2,36,"Andrew",400,FALSE,505
2,37,"Andrew",600,FALSE,505
2,37,"Glenda",-600,FALSE,505
2,38,"Andrew",800,FALSE,505
2,39,"Andrew",1000,FALSE,505
2,40,"Andrew",200,FALSE,505
2,41,"Paul",400,FALSE,505
2,42,"Glenda",600,FALSE,505
2,43,"Paul",200,FALSE,505
2,44,"Paul",-1200,TRUE,505
2,45,"Andrew",1000,FALSE,505
2,46,"Andrew",200,FALSE,505
2,47,"Andrew",-400,FALSE,505
2,47,"Paul",400,FALSE,505
2,48,"Paul",600,FALSE,505
2,49,"Paul",800,FALSE,505
2,50,"Paul",1000,FALSE,505
2,51,"Andrew",200,FALSE,505
2,52,"Paul",400,FALSE,505
2,53,"Andrew",600,FALSE,505
2,55,"Paul",-1000,FALSE,505
2,56,"Glenda",400,FALSE,505
2,57,"Glenda",600,FALSE,505
2,58,"Paul",800,FALSE,505
2,59,"Paul",1000,TRUE,505
3,60,"Andrew",1001,FALSE,505
3,60,"Glenda",4000,FALSE,505
3,60,"Paul",1500,FALSE,505
1,1,"David",1000,FALSE,506
1,2,"David",800,FALSE,506
1,3,"Sharon",1000,FALSE,506
1,4,"David",800,FALSE,506
1,5,"Sharon",1000,FALSE,506
1,6,"John",600,FALSE,506
1,7,"David",200,FALSE,506
1,8,"David",600,FALSE,506
1,8,"John",-600,FALSE,506
1,9,"John",800,FALSE,506
1,10,"Sharon",-600,FALSE,506
1,11,"John",1000,FALSE,506
1,13,"John",400,FALSE,506
1,14,"John",600,FALSE,506
1,15,"David",800,FALSE,506
1,16,"David",1000,TRUE,506
1,17,"John",800,FALSE,506
1,18,"David",200,FALSE,506
1,19,"David",-400,FALSE,506
1,20,"David",-600,FALSE,506
1,20,"Sharon",600,FALSE,506
1,21,"John",600,FALSE,506
1,22,"David",800,FALSE,506
1,23,"Sharon",-1000,FALSE,506
1,24,"David",400,FALSE,506
1,25,"John",400,FALSE,506
1,26,"Sharon",-400,FALSE,506
1,27,"Sharon",-200,FALSE,506
1,28,"Sharon",-200,FALSE,506
1,29,"David",200,FALSE,506
1,30,"John",200,FALSE,506
2,31,"John",400,FALSE,506
2,32,"John",800,FALSE,506
2,33,"David",1200,FALSE,506
2,35,"John",2000,FALSE,506
2,37,"John",2000,FALSE,506
2,38,"Sharon",400,FALSE,506
2,38,"John",400,FALSE,506
2,39,"John",800,FALSE,506
2,40,"David",1200,FALSE,506
2,40,"Sharon",1200,FALSE,506
2,41,"David",1200,FALSE,506
2,42,"David",1600,FALSE,506
2,42,"John",-1600,FALSE,506
2,43,"Sharon",-1600,FALSE,506
2,44,"David",400,FALSE,506
2,45,"David",5600,TRUE,506
2,46,"David",-3000,TRUE,506
2,47,"John",400,FALSE,506
2,52,"David",1600,FALSE,506
2,53,"Sharon",1200,FALSE,506
2,54,"David",800,FALSE,506
2,55,"Sharon",400,FALSE,506
2,56,"David",800,FALSE,506
2,57,"John",400,FALSE,506
3,58,"David",-4000,FALSE,506
3,58,"Sharon",-800,FALSE,506
3,58,"John",-2800,FALSE,506
1,1,"David",1000,TRUE,507
1,2,"Martha",200,FALSE,507
1,3,"Martha",400,FALSE,507
1,4,"Michael",600,FALSE,507
1,4,"Martha",-600,FALSE,507
1,6,"Michael",-200,FALSE,507
1,7,"David",200,FALSE,507
1,8,"Martha",200,FALSE,507
1,9,"Michael",400,FALSE,507
1,10,"Martha",400,FALSE,507
1,11,"Martha",600,FALSE,507
1,12,"Martha",800,FALSE,507
1,13,"Martha",1000,FALSE,507
1,14,"David",200,FALSE,507
1,15,"David",1000,FALSE,507
1,16,"Martha",600,FALSE,507
1,17,"Martha",200,FALSE,507
1,18,"David",400,FALSE,507
1,19,"David",600,FALSE,507
1,20,"Martha",800,FALSE,507
1,21,"David",1000,FALSE,507
1,22,"Michael",600,FALSE,507
1,23,"David",400,FALSE,507
1,24,"David",800,FALSE,507
1,25,"David",1000,FALSE,507
1,25,"Michael",-1000,FALSE,507
1,26,"David",600,FALSE,507
1,26,"Martha",-600,FALSE,507
1,27,"Michael",800,FALSE,507
1,28,"Martha",1000,FALSE,507
1,29,"David",200,FALSE,507
1,30,"Michael",400,FALSE,507
2,33,"Michael",400,FALSE,507
2,34,"Michael",800,FALSE,507
2,35,"Michael",1200,FALSE,507
2,36,"Michael",400,FALSE,507
2,38,"David",1200,FALSE,507
2,39,"David",5400,TRUE,507
2,40,"David",1600,FALSE,507
2,42,"David",2400,TRUE,507
2,43,"Michael",2000,FALSE,507
2,44,"Michael",400,FALSE,507
2,45,"Martha",-800,FALSE,507
2,46,"Martha",1200,FALSE,507
2,49,"Michael",400,FALSE,507
2,49,"Martha",-400,FALSE,507
2,50,"Michael",800,FALSE,507
2,51,"David",1200,FALSE,507
2,52,"Martha",400,FALSE,507
2,53,"Martha",800,FALSE,507
2,54,"Martha",1200,FALSE,507
2,55,"Martha",1600,FALSE,507
2,56,"Michael",2000,FALSE,507
2,57,"Martha",400,FALSE,507
2,58,"Michael",800,FALSE,507
3,59,"David",2800,FALSE,507
3,59,"Michael",8450,FALSE,507
3,59,"Martha",1400,FALSE,507
1,1,"Andrew",100,FALSE,508
1,2,"Myles",200,FALSE,508
1,3,"Ardwight",100,FALSE,508
1,4,"Ardwight",100,FALSE,508
1,4,"Myles",300,FALSE,508
1,5,"Ardwight",-200,FALSE,508
1,6,"Andrew",100,FALSE,508
1,7,"Andrew",400,FALSE,508
1,8,"Ardwight",500,FALSE,508
1,9,"Andrew",200,FALSE,508
1,10,"Andrew",300,FALSE,508
1,11,"Andrew",-500,TRUE,508
1,12,"Andrew",500,FALSE,508
1,13,"Andrew",100,FALSE,508
1,14,"Andrew",200,FALSE,508
1,15,"Andrew",300,FALSE,508
1,16,"Ardwight",400,FALSE,508
1,17,"Ardwight",500,FALSE,508
1,18,"Ardwight",100,FALSE,508
1,20,"Ardwight",500,FALSE,508
1,21,"Andrew",400,FALSE,508
1,22,"Andrew",300,FALSE,508
1,23,"Ardwight",100,FALSE,508
1,24,"Andrew",200,FALSE,508
1,25,"Myles",300,FALSE,508
1,26,"Andrew",300,FALSE,508
1,26,"Ardwight",-300,FALSE,508
1,27,"Ardwight",400,FALSE,508
1,28,"Myles",-400,FALSE,508
2,29,"Andrew",-400,FALSE,508
2,29,"Myles",400,FALSE,508
2,30,"Andrew",600,FALSE,508
2,31,"Ardwight",800,FALSE,508
2,32,"Andrew",1000,FALSE,508
2,33,"Myles",200,FALSE,508
2,34,"Andrew",200,FALSE,508
2,34,"Ardwight",-200,FALSE,508
2,35,"Ardwight",200,FALSE,508
2,36,"Myles",400,FALSE,508
2,37,"Andrew",-600,FALSE,508
2,40,"Andrew",400,FALSE,508
2,41,"Andrew",200,FALSE,508
2,42,"Ardwight",400,FALSE,508
2,43,"Andrew",600,FALSE,508
2,44,"Andrew",-600,FALSE,508
2,44,"Ardwight",600,FALSE,508
2,45,"Ardwight",800,FALSE,508
2,46,"Andrew",1000,FALSE,508
2,47,"Myles",800,FALSE,508
2,48,"Ardwight",1000,FALSE,508
2,50,"Ardwight",1000,TRUE,508
2,51,"Andrew",200,FALSE,508
2,53,"Ardwight",-800,FALSE,508
2,54,"Ardwight",-400,FALSE,508
2,54,"Myles",400,FALSE,508
2,55,"Andrew",600,FALSE,508
2,56,"Andrew",1000,FALSE,508
2,56,"Ardwight",-1000,FALSE,508
3,57,"Andrew",2100,FALSE,508
3,57,"Ardwight",-4489,FALSE,508
3,57,"Myles",2500,FALSE,508
1,1,"Eric",800,FALSE,509
1,1,"Janet",800,FALSE,509
1,2,"David",1000,FALSE,509
1,2,"Eric",-600,FALSE,509
1,4,"David",-600,FALSE,509
1,5,"David",800,FALSE,509
1,5,"Janet",-800,FALSE,509
1,6,"Eric",-200,FALSE,509
1,9,"Eric",200,FALSE,509
1,10,"Eric",400,FALSE,509
1,11,"David",-600,FALSE,509
1,12,"David",-400,FALSE,509
1,13,"David",1000,FALSE,509
1,14,"David",1000,FALSE,509
1,15,"Eric",800,FALSE,509
1,16,"David",1000,FALSE,509
1,16,"Eric",-1000,FALSE,509
1,17,"David",600,FALSE,509
1,18,"Janet",800,FALSE,509
1,19,"David",400,FALSE,509
1,21,"Eric",600,FALSE,509
1,22,"Eric",400,FALSE,509
1,23,"Eric",200,FALSE,509
1,24,"David",200,FALSE,509
1,24,"Eric",-200,FALSE,509
1,25,"Eric",600,FALSE,509
1,26,"Eric",-1500,TRUE,509
1,27,"David",400,FALSE,509
1,28,"Janet",400,FALSE,509
2,29,"David",400,FALSE,509
2,30,"David",1600,FALSE,509
2,31,"David",4200,TRUE,509
2,32,"David",1200,FALSE,509
2,33,"David",1600,FALSE,509
2,34,"David",2000,FALSE,509
2,35,"Janet",1600,FALSE,509
2,36,"Eric",400,FALSE,509
2,37,"Janet",800,FALSE,509
2,38,"David",-1200,FALSE,509
2,38,"Janet",1200,FALSE,509
2,39,"Janet",1600,FALSE,509
2,40,"Janet",2000,FALSE,509
2,41,"Eric",400,FALSE,509
2,42,"David",800,FALSE,509
2,44,"David",2600,TRUE,509
2,45,"David",2000,FALSE,509
2,46,"David",800,FALSE,509
2,47,"David",400,FALSE,509
2,48,"David",2000,FALSE,509
2,49,"Janet",400,FALSE,509
2,50,"Janet",-800,FALSE,509
2,52,"Eric",400,FALSE,509
2,53,"David",800,FALSE,509
2,53,"Janet",-800,FALSE,509
2,54,"Janet",800,FALSE,509
2,56,"Eric",1200,FALSE,509
3,58,"David",-7500,FALSE,509
3,58,"Janet",-2000,FALSE,509
1,1,"Andy",500,FALSE,510
1,2,"Andy",-100,FALSE,510
1,3,"Andy",100,FALSE,510
1,4,"Andy",100,FALSE,510
1,5,"David",100,FALSE,510
1,5,"Dan",100,FALSE,510
1,6,"Dan",-100,FALSE,510
1,7,"Andy",200,FALSE,510
1,8,"David",-100,FALSE,510
1,9,"Andy",400,FALSE,510
1,10,"Dan",200,FALSE,510
1,11,"Dan",300,FALSE,510
1,12,"David",400,FALSE,510
1,13,"David",200,FALSE,510
1,15,"David",300,FALSE,510
1,16,"David",-400,FALSE,510
1,16,"Dan",400,FALSE,510
1,17,"David",500,FALSE,510
1,18,"David",200,FALSE,510
1,19,"David",200,FALSE,510
1,20,"Andy",300,FALSE,510
1,21,"David",-300,FALSE,510
1,21,"Dan",300,FALSE,510
1,22,"David",400,FALSE,510
1,23,"Dan",300,FALSE,510
1,23,"Andy",-300,FALSE,510
1,24,"Andy",500,FALSE,510
1,25,"Dan",-500,FALSE,510
1,27,"Andy",600,TRUE,510
2,28,"Andy",200,FALSE,510
2,29,"Andy",200,FALSE,510
2,30,"Andy",400,FALSE,510
2,31,"Andy",600,FALSE,510
2,32,"David",-800,FALSE,510
2,32,"Andy",800,FALSE,510
2,34,"Andy",200,FALSE,510
2,35,"Andy",400,FALSE,510
2,36,"David",-600,FALSE,510
2,36,"Dan",-600,FALSE,510
2,37,"Dan",800,FALSE,510
2,38,"Dan",200,FALSE,510
2,39,"David",400,FALSE,510
2,40,"Andy",800,FALSE,510
2,41,"David",1000,FALSE,510
2,42,"David",600,FALSE,510
2,43,"David",1000,FALSE,510
2,44,"Andy",400,FALSE,510
2,45,"Andy",600,FALSE,510
2,46,"Dan",400,FALSE,510
2,47,"Andy",600,FALSE,510
2,48,"Dan",-200,FALSE,510
2,48,"Andy",200,FALSE,510
2,49,"Andy",400,FALSE,510
2,50,"David",800,FALSE,510
2,50,"Andy",-800,FALSE,510
2,51,"Dan",1000,FALSE,510
2,52,"Dan",800,FALSE,510
2,53,"Dan",3400,TRUE,510
2,54,"David",200,FALSE,510
2,55,"Dan",800,FALSE,510
2,56,"Dan",600,TRUE,510
3,58,"David",4100,FALSE,510
3,58,"Dan",7000,FALSE,510
3,58,"Andy",7300,FALSE,510
1,1,"Dan",100,FALSE,511
1,2,"Dan",200,FALSE,511
1,3,"Dan",300,FALSE,511
1,4,"Dan",400,FALSE,511
1,5,"Joel",500,FALSE,511
1,6,"Mark",100,FALSE,511
1,7,"Joel",200,FALSE,511
1,8,"Joel",300,FALSE,511
1,9,"Joel",400,FALSE,511
1,10,"Mark",500,FALSE,511
1,11,"Mark",200,FALSE,511
1,12,"Dan",400,FALSE,511
1,13,"Joel",-300,FALSE,511
1,14,"Joel",100,FALSE,511
1,15,"Joel",200,FALSE,511
1,15,"Mark",-200,FALSE,511
1,16,"Mark",-300,FALSE,511
1,18,"Mark",100,FALSE,511
1,20,"Joel",200,FALSE,511
1,21,"Joel",400,FALSE,511
1,22,"Mark",500,FALSE,511
1,23,"Joel",100,FALSE,511
1,24,"Dan",500,FALSE,511
1,25,"Mark",100,FALSE,511
1,26,"Mark",200,FALSE,511
1,27,"Mark",300,FALSE,511
1,28,"Mark",400,FALSE,511
2,29,"Mark",200,FALSE,511
2,30,"Mark",1400,TRUE,511
2,31,"Joel",600,FALSE,511
2,32,"Mark",800,FALSE,511
2,33,"Mark",1000,FALSE,511
2,34,"Mark",200,FALSE,511
2,35,"Joel",800,FALSE,511
2,36,"Mark",400,FALSE,511
2,37,"Mark",600,FALSE,511
2,38,"Mark",1000,FALSE,511
2,39,"Joel",400,FALSE,511
2,40,"Dan",200,FALSE,511
2,41,"Dan",200,FALSE,511
2,42,"Joel",-400,FALSE,511
2,43,"Dan",600,FALSE,511
2,43,"Joel",-600,FALSE,511
2,44,"Mark",800,FALSE,511
2,45,"Dan",-1000,FALSE,511
2,45,"Joel",1000,FALSE,511
2,46,"Dan",200,FALSE,511
2,47,"Joel",400,FALSE,511
2,48,"Mark",600,FALSE,511
2,49,"Mark",1000,FALSE,511
2,50,"Joel",400,FALSE,511
2,51,"Mark",800,FALSE,511
2,52,"Joel",200,FALSE,511
2,53,"Dan",600,FALSE,511
2,54,"Mark",-800,FALSE,511
2,55,"Dan",-2700,TRUE,511
2,56,"Joel",600,FALSE,511
2,57,"Mark",800,FALSE,511
2,58,"Dan",1000,FALSE,511
3,59,"Dan",1000,FALSE,511
3,59,"Joel",5500,FALSE,511
3,59,"Mark",-3200,FALSE,511
1,1,"David",800,FALSE,512
1,2,"David",1000,FALSE,512
1,4,"Victoria",800,FALSE,512
1,6,"Steve",600,FALSE,512
1,7,"Steve",200,FALSE,512
1,8,"David",400,FALSE,512
1,9,"Victoria",800,FALSE,512
1,10,"Victoria",600,FALSE,512
1,11,"Steve",-600,FALSE,512
1,12,"Victoria",200,FALSE,512
1,13,"Victoria",400,FALSE,512
1,14,"Victoria",-2200,TRUE,512
1,15,"Steve",-200,FALSE,512
1,16,"David",200,FALSE,512
1,18,"David",600,FALSE,512
1,19,"Victoria",800,FALSE,512
1,20,"Victoria",400,FALSE,512
1,21,"Victoria",600,FALSE,512
1,22,"Steve",800,FALSE,512
1,23,"Victoria",1000,FALSE,512
1,24,"Steve",1000,FALSE,512
1,25,"Victoria",800,FALSE,512
1,26,"Victoria",1000,FALSE,512
1,27,"Victoria",400,FALSE,512
1,28,"Victoria",200,FALSE,512
1,29,"David",400,FALSE,512
1,30,"Steve",200,FALSE,512
2,31,"David",-400,FALSE,512
2,31,"Victoria",400,FALSE,512
2,32,"Steve",800,FALSE,512
2,33,"Steve",1200,FALSE,512
2,34,"Steve",1600,FALSE,512
2,35,"Steve",2000,FALSE,512
2,36,"Steve",400,FALSE,512
2,37,"Steve",800,FALSE,512
2,38,"Steve",2500,TRUE,512
2,39,"Steve",1600,FALSE,512
2,40,"David",2000,FALSE,512
2,41,"Steve",1600,FALSE,512
2,42,"Victoria",-1200,FALSE,512
2,43,"Steve",800,FALSE,512
2,43,"Victoria",-800,FALSE,512
2,44,"Victoria",400,FALSE,512
2,45,"Steve",-1200,FALSE,512
2,45,"Victoria",1200,FALSE,512
2,46,"David",1600,FALSE,512
2,47,"David",2000,FALSE,512
2,48,"Victoria",2000,FALSE,512
2,49,"Victoria",7800,TRUE,512
2,50,"David",400,FALSE,512
2,51,"David",-2000,FALSE,512
2,51,"Victoria",-2000,FALSE,512
2,52,"Steve",-2000,FALSE,512
2,54,"David",1600,FALSE,512
2,55,"David",-1200,FALSE,512
2,55,"Victoria",-1200,FALSE,512
2,56,"Victoria",1200,FALSE,512
2,58,"Steve",-800,FALSE,512
2,58,"Victoria",-800,FALSE,512
2,59,"Victoria",400,FALSE,512
3,60,"David",5900,FALSE,512
3,60,"Steve",-3501,FALSE,512
3,60,"Victoria",9601,FALSE,512
1,1,"Victoria",200,FALSE,513
1,2,"Victoria",400,FALSE,513
1,3,"Victoria",600,FALSE,513
1,4,"Victoria",800,FALSE,513
1,5,"Victoria",1000,FALSE,513
1,6,"Victoria",200,FALSE,513
1,7,"Victoria",400,FALSE,513
1,8,"Victoria",600,FALSE,513
1,9,"Stacey",800,FALSE,513
1,10,"Victoria",1000,FALSE,513
1,11,"Stacey",200,FALSE,513
1,12,"Victoria",400,FALSE,513
1,13,"Victoria",600,FALSE,513
1,14,"Victoria",800,FALSE,513
1,15,"Stacey",1000,FALSE,513
1,16,"Ray",200,FALSE,513
1,17,"Victoria",-400,FALSE,513
1,17,"Stacey",400,FALSE,513
1,18,"Victoria",-600,FALSE,513
1,18,"Ray",200,FALSE,513
1,19,"Victoria",800,FALSE,513
1,20,"Victoria",200,FALSE,513
1,21,"Ray",-400,FALSE,513
1,22,"Victoria",600,FALSE,513
1,23,"Victoria",800,FALSE,513
1,24,"Ray",1000,FALSE,513
1,25,"Ray",200,FALSE,513
1,26,"Stacey",400,FALSE,513
1,27,"Stacey",1000,FALSE,513
1,28,"Victoria",600,FALSE,513
